order_item_id,order_id,user_id,product_id,created_at,shipped_at,delivered_at,returned_at,sale_price
OI126382,O87175,U69792,P005,2019-07-12,,,,25
OI129512,O89358,U71521,P009,2022-05-28,,,,25
OI129516,O89361,U71523,P007,2023-01-24,,,,25
OI145503,O100297,U80289,P004,2022-05-16,,,,25
OI146275,O100830,U80717,P005,2021-10-29,,,,25
OI146287,O100838,U80727,P007,2022-09-19,,,,25
OI151209,O104191,U83402,P011,2023-04-03,,,,25
OI162804,O112215,U89766,P005,2022-11-04,,,,25
OI163214,O112496,U89995,P004,2019-08-28,,,,25
OI170036,O117103,U93680,P005,2023-01-21,,,,25
OI175663,O121023,U96802,P007,2020-06-27,,,,25
OI176753,O121779,U97437,P007,2023-05-14,,,,25
OI177476,O122281,U97852,P002,2023-05-27,,,,25
OI179754,O123836,U99091,P002,2023-02-23,,,,25
OI4467,O3053,U2433,P004,2023-03-04,,,,25
OI6238,O4274,U3410,P007,2022-11-21,,,,25
OI7071,O4836,U3859,P003,2023-05-30,,,,25
OI10890,O7474,U6024,P002,2022-06-17,,,,25
OI13158,O9038,U7279,P002,2023-04-20,,,,25
OI19191,O13204,U10553,P009,2023-05-21,,,,25
OI27273,O18738,U14914,P002,2022-09-30,,,,25
OI37000,O25416,U20221,P011,2019-12-14,,,,25
OI37375,O25679,U20428,P004,2023-01-27,,,,25
OI38195,O26275,U20885,P007,2023-05-25,,,,25
OI53575,O36817,U29322,P002,2022-02-06,,,,25
OI85640,O59040,U47316,P007,2022-10-05,,,,25
OI87019,O60015,U48071,P005,2022-12-27,,,,25
OI91170,O62886,U50378,P006,2023-03-25,,,,25
OI91792,O63315,U50700,P008,2022-01-14,,,,25
OI96131,O66331,U53057,P006,2021-10-27,,,,25
OI101310,O69829,U55930,P004,2021-05-12,,,,25
OI102359,O70588,U56531,P006,2023-01-21,,,,25
OI104833,O72326,U57920,P008,2023-06-29,,,,25
OI107526,O74178,U59389,P004,2020-03-26,,,,25
OI113867,O78544,U62784,P004,2021-01-01,,,,25
OI120140,O82891,U66205,P002,2020-05-16,,,,25
OI121160,O83598,U66762,P007,2022-10-20,,,,25
OI123532,O85210,U68119,P006,2022-09-01,,,,25
OI126274,O87097,U69714,P007,2022-09-17,,,,25
OI134404,O92741,U74259,P004,2023-02-23,,,,25
OI142220,O98040,U78485,P004,2019-09-19,,,,25
OI144120,O99340,U79508,P008,2023-06-01,,,,25
OI144407,O99535,U79669,P005,2023-02-02,,,,25
OI152930,O105368,U84324,P008,2023-06-30,,,,25
OI153222,O105570,U84484,P002,2023-03-04,,,,25
OI155383,O107058,U85693,P008,2021-11-20,,,,25
OI158955,O109542,U87679,P008,2023-05-20,,,,25
OI161682,O111429,U89153,P002,2023-06-28,,,,25
OI165750,O114197,U91337,P002,2020-12-04,,,,25
OI165994,O114365,U91477,P011,2022-11-13,,,,25
OI172666,O118898,U95106,P007,2022-12-11,,,,25
OI5390,O3675,U2926,P002,2023-04-12,2023-04-13,,,26
OI10020,O6851,U5502,P004,2020-08-22,2020-08-25,,,25
OI56354,O38716,U30845,P004,2023-02-08,2023-02-10,,,25
OI64381,O44270,U35335,P002,2022-12-15,2022-12-17,,,26
OI70150,O48278,U38588,P007,2023-04-09,2023-04-11,,,26
OI96634,O66684,U53361,P002,2022-09-19,2022-09-20,,,26
OI22733,O15636,U12538,P002,2022-12-23,2022-12-21,2022-12-26,,26
OI23360,O16055,U12859,P007,2023-06-28,2023-06-30,2023-07-01,,26
OI29172,O20036,U15998,P007,2022-12-08,2022-12-08,2022-12-11,,26
OI43132,O29672,U23590,P004,2022-11-05,2022-11-08,2022-11-12,,25
OI120731,O83275,U66490,P007,2023-06-26,2023-06-27,2023-07-02,,26
OI135121,O93214,U74639,P004,2023-06-28,2023-07-01,2023-07-01,,25
OI45751,O31464,U25050,P002,2023-03-11,2023-03-12,2023-03-14,2023-03-16,26
OI75111,O51700,U41311,P002,2022-08-02,2022-08-04,2022-08-05,2022-08-07,26
OI159685,O110037,U88075,P007,2023-02-21,2023-02-21,2023-02-24,2023-02-24,26
OI169431,O116698,U93355,P007,2021-12-06,2021-12-09,2021-12-13,2021-12-15,26
OI46915,O32278,U25676,P002,2021-09-22,,,,26
OI130424,O89995,U72026,P004,2023-06-26,,,,25
OI179679,O123788,U99058,P002,2022-11-05,,,,26
OI37586,O25837,U20547,P001,2021-01-11,2021-01-11,,,27
OI74095,O51000,U40752,P001,2022-11-19,2022-11-22,,,27
OI75616,O52069,U41597,P003,2022-07-01,2022-07-02,,,27
OI92665,O63909,U51164,P001,2023-05-10,2023-05-10,,,27
OI17035,O11733,U9350,P001,2021-05-08,2021-05-04,2021-05-08,,27
OI45775,O31483,U25064,P003,2019-05-18,2019-05-20,2019-05-23,,27
OI85038,O58603,U46959,P001,2021-07-11,2021-07-11,2021-07-15,,27
OI166701,O114851,U91854,P001,2023-01-04,2023-01-04,2023-01-04,,27
OI78230,O53856,U43039,P003,2023-04-24,2023-04-25,2023-04-30,2023-05-02,27
OI83011,O57179,U45774,P003,2021-10-29,2021-10-31,2021-11-01,2021-11-02,27
OI36106,O24820,U19753,P001,2023-03-05,,,,27
OI39022,O26853,U21358,P001,2023-05-11,,,,27
OI15677,O10806,U8645,P008,2022-12-28,2022-12-28,,,28
OI23359,O16054,U12859,P003,2023-06-30,2023-06-26,,,28
OI108850,O75084,U60108,P008,2021-06-20,2021-06-21,,,28
OI110338,O76110,U60913,P008,2023-04-11,2023-04-12,,,28
OI120164,O82906,U66220,P008,2022-03-21,2022-03-22,,,28
OI127694,O88095,U70533,P008,2021-10-13,2021-10-09,,,28
OI7244,O4961,U3973,P003,2023-04-30,2023-05-02,2023-05-06,,28
OI86633,O59759,U47868,P007,2022-09-15,2022-09-15,2022-09-16,,28
OI123252,O85011,U67937,P003,2021-04-05,2021-04-03,2021-04-07,,28
OI151545,O104421,U83581,P003,2021-10-31,2021-11-02,2021-11-05,,28
OI100214,O69084,U55317,P007,2021-11-02,,,,28
OI19806,O13626,U10919,P003,2023-05-13,,,,28
OI24800,O17064,U13624,P008,2022-02-04,,,,28
OI54031,O37121,U29554,P008,2023-07-01,,,,28
OI56021,O38481,U30657,P003,2023-02-02,,,,28
OI118135,O81521,U65131,P008,2020-11-24,,,,28
OI66605,O45862,U36622,P004,2022-03-05,2022-03-08,,,25
OI48449,O33336,U26536,P004,2021-04-12,2021-04-11,2021-04-15,,25
OI55873,O38379,U30568,P004,2022-02-15,2022-02-16,2022-02-19,,25
OI63001,O43324,U34557,P008,2021-03-30,2021-04-01,2021-04-05,,29
OI144469,O99580,U79708,P008,2023-04-10,2023-04-10,2023-04-14,,29
OI151887,O104649,U83752,P008,2023-03-04,2023-03-05,2023-03-05,,29
OI26381,O18133,U14454,P004,2021-05-18,2021-05-19,2021-05-22,2021-05-24,25
OI39687,O27305,U21709,P008,2023-06-28,2023-06-29,2023-06-30,2023-07-02,29
OI76727,O52818,U42216,P008,2022-10-31,2022-10-30,2022-11-02,2022-11-03,29
OI58068,O39901,U31763,P008,2023-06-22,,,,29
OI4431,O3024,U2413,P011,2023-06-05,2023-06-05,,,30
OI8481,O5810,U4704,P003,2022-08-02,2022-08-01,,,30
OI19956,O13726,U11001,P011,2022-04-28,2022-04-29,,,30
OI29705,O20411,U16304,P002,2022-06-30,2022-07-02,,,30
OI50788,O34909,U27792,P003,2021-07-28,2021-07-28,,,30
OI81774,O56326,U45091,P003,2022-07-05,2022-07-08,,,30
OI83313,O57370,U45939,P011,2022-03-18,2022-03-20,,,30
OI93292,O64353,U51524,P003,2022-01-23,2022-01-24,,,30
OI124678,O86000,U68807,P002,2021-07-21,2021-07-21,,,30
OI130146,O89811,U71873,P002,2022-12-29,2022-12-30,,,30
OI148287,O102215,U81829,P002,2021-09-18,2021-09-16,,,30
OI148359,O102263,U81870,P011,2019-08-04,2019-08-03,,,30
OI173253,O119324,U95431,P002,2019-06-21,2019-06-22,,,30
OI48419,O33314,U26519,P003,2020-02-03,2020-02-02,2020-02-03,,30
OI78673,O54168,U43317,P003,2023-06-03,2023-05-30,2023-06-01,,30
OI131696,O90859,U72724,P003,2023-04-19,2023-04-20,2023-04-21,,30
OI163409,O112625,U90093,P003,2023-01-18,2023-01-15,2023-01-18,,30
OI151771,O104569,U83701,P003,2022-01-09,2022-01-10,2022-01-15,2022-01-16,30
OI155706,O107284,U85867,P003,2021-01-06,2021-01-07,2021-01-12,2021-01-14,30
OI39966,O27504,U21856,P003,2022-11-21,,,,30
OI60402,O41524,U33090,P002,2022-06-30,,,,30
OI9645,O6599,U5319,P003,2022-07-29,,,,30
OI116998,O80718,U64501,P002,2021-11-29,,,,30
OI125856,O86818,U69496,P003,2020-10-13,,,,30
OI140134,O96600,U77339,P002,2021-02-28,,,,30
OI160296,O110476,U88417,P003,2022-06-02,,,,30
OI161361,O111205,U88978,P011,2022-12-28,,,,30
OI131866,O90968,U72798,P005,2022-11-25,2022-11-24,,,30
OI140819,O97077,U77719,P005,2023-05-24,2023-05-27,,,30
OI77114,O53084,U42414,P005,2021-08-28,2021-08-26,2021-08-31,,30
OI124644,O85978,U68789,P005,2021-06-23,2021-06-26,2021-06-29,,30
OI173680,O119629,U95666,P005,2023-01-30,2023-01-29,2023-01-30,,30
OI98519,O67958,U54406,P005,2023-05-31,,,,30
OI82507,O56829,U45479,P004,2023-06-30,2023-07-02,,,25
OI145957,O100607,U80535,P008,2022-05-31,2022-05-30,,,32
OI170187,O117209,U93754,P004,2020-05-31,2020-06-01,,,25
OI42033,O28936,U22977,P008,2022-03-14,2022-03-15,2022-03-20,,32
OI54807,O37672,U29978,P011,2023-06-14,2023-06-15,2023-06-18,,32
OI86937,O59959,U48025,P003,2022-03-08,2022-03-09,2022-03-10,,32
OI19824,O13640,U10928,P011,2021-03-17,2021-03-19,2021-03-21,2021-03-22,32
OI169846,O116975,U93578,P011,2023-03-22,2023-03-19,2023-03-22,2023-03-23,32
OI18294,O12597,U10056,P011,2023-04-22,,,,32
OI44982,O30943,U24636,P011,2022-11-27,,,,32
OI59684,O41022,U32679,P004,2021-10-01,,,,25
OI107493,O74155,U59374,P008,2019-12-21,,,,32
OI164432,O113295,U90620,P004,2023-07-03,,,,25
OI167392,O115310,U92253,P008,2022-12-16,,,,32
OI6433,O4404,U3513,P003,2021-02-03,,,,32
OI128444,O88619,U70944,P008,2021-11-08,,,,32
OI141846,O97793,U78311,P011,2021-03-31,,,,32
OI158136,O108970,U87241,P004,2023-05-01,,,,25
OI105651,O72908,U58383,P004,2022-11-29,2022-11-27,,,25
OI159149,O109681,U87794,P004,2023-06-28,2023-06-26,,,25
OI180933,O124668,U99735,P004,2022-12-20,2022-12-22,,,25
OI34105,O23442,U18677,P004,2023-02-20,2023-02-21,2023-02-22,2023-02-25,25
OI178360,O122897,U98322,P004,2022-06-07,2022-06-09,2022-06-10,2022-06-11,25
OI71618,O49286,U39386,P004,2020-07-14,,,,25
OI88520,O61067,U48935,P004,2020-12-24,,,,25
OI128241,O88480,U70833,P004,2020-12-24,,,,25
OI43323,O29800,U23696,P004,2022-12-26,,,,25
OI38746,O26665,U21210,P007,2020-12-20,2020-12-22,,,36
OI118884,O82014,U65508,P011,2023-02-06,2023-02-07,,,36
OI129216,O89157,U71372,P010,2022-12-07,2022-12-09,,,36
OI155006,O106790,U85482,P010,2021-05-19,2021-05-17,,,36
OI157416,O108470,U86801,P010,2022-08-31,2022-08-29,,,36
OI20104,O13833,U11099,P011,2021-12-28,2021-12-29,2021-12-31,,36
OI25763,O17710,U14119,P007,2020-08-19,2020-08-20,2020-08-23,,36
OI114769,O79142,U63253,P011,2022-11-01,2022-10-31,2022-11-03,,36
OI125281,O86447,U69185,P011,2021-07-28,2021-07-30,2021-07-31,,36
OI37283,O25618,U20374,P010,2019-04-29,2019-04-29,2019-05-02,2019-05-04,36
OI12328,O8472,U6786,P007,2019-05-29,,,,36
OI50578,O34759,U27664,P011,2022-01-08,,,,36
OI54721,O37619,U29939,P007,2023-05-14,,,,36
OI66611,O45867,U36624,P010,2021-12-10,,,,36
OI111669,O77030,U61653,P003,2021-10-01,,,,36
OI149858,O103281,U82663,P007,2022-06-17,,,,36
OI153630,O105834,U84681,P010,2023-05-11,,,,36
OI19829,O13643,U10929,P006,2023-02-23,2023-02-19,,,35
OI58982,O40549,U32300,P008,2022-02-20,2022-02-22,,,38
OI82222,O56625,U45324,P006,2022-07-30,2022-07-28,,,35
OI86883,O59924,U47998,P008,2022-08-15,2022-08-14,,,38
OI133790,O92308,U73926,P006,2022-03-10,2022-03-12,,,35
OI162769,O112187,U89742,P006,2023-01-16,2023-01-18,2023-01-20,,35
OI104536,O72124,U57766,P008,2023-04-18,,,,38
OI170573,O117488,U93989,P008,2022-01-11,,,,38
OI11088,O7607,U6134,P002,2022-02-27,2022-02-27,,,40
OI30163,O20729,U16531,P003,2023-03-13,2023-03-11,,,40
OI32856,O22597,U18014,P011,2021-11-07,2021-11-08,,,40
OI90381,O62353,U49967,P002,2022-11-10,2022-11-10,,,40
OI104010,O71763,U57475,P011,2022-11-08,2022-11-10,,,40
OI108330,O74717,U59814,P002,2022-04-14,2022-04-16,,,40
OI124384,O85802,U68636,P003,2022-07-01,2022-06-30,,,40
OI151631,O104479,U83633,P002,2023-06-05,2023-06-07,,,40
OI162214,O111781,U89432,P011,2022-12-30,2022-12-28,,,40
OI167137,O115140,U92104,P003,2022-12-10,2022-12-11,,,40
OI4495,O3071,U2452,P003,2023-03-10,2023-03-06,2023-03-07,,40
OI46594,O32044,U25488,P011,2020-02-16,2020-02-14,2020-02-17,,40
OI117382,O80993,U64713,P003,2022-12-01,2022-12-03,2022-12-04,,40
OI157432,O108477,U86810,P003,2019-09-07,2019-09-08,2019-09-11,,40
OI12900,O8866,U7115,P002,2021-04-12,2021-04-12,2021-04-16,2021-04-17,40
OI64748,O44541,U35574,P011,2023-06-14,2023-06-11,2023-06-15,2023-06-16,40
OI87405,O60281,U48290,P002,2022-08-26,2022-08-27,2022-08-27,2022-08-29,40
OI108712,O74993,U60026,P011,2019-11-13,2019-11-13,2019-11-14,2019-11-16,40
OI155918,O107430,U85980,P002,2023-05-15,2023-05-18,2023-05-21,2023-05-24,40
OI162463,O111960,U89575,P011,2022-12-23,2022-12-25,2022-12-25,2022-12-27,40
OI41910,O28856,U22919,P002,2023-03-12,,,,40
OI78397,O53971,U43152,P002,2020-08-04,,,,40
OI80548,O55489,U44384,P011,2022-08-19,,,,40
OI139172,O95980,U76862,P003,2023-04-11,,,,40
OI162001,O111640,U89328,P011,2020-12-09,,,,40
OI180699,O124507,U99611,P003,2023-02-19,,,,40
OI13046,O8972,U7216,P002,2022-10-28,,,,40
OI103898,O71682,U57403,P011,2023-05-26,,,,40
OI119467,O82416,U65822,P002,2022-05-23,,,,40
OI122274,O84353,U67397,P011,2023-02-05,,,,40
OI122606,O84581,U67594,P011,2021-04-02,,,,40
OI133764,O92291,U73911,P011,2023-06-28,,,,40
OI144311,O99476,U79616,P002,2020-09-29,,,,40
OI15495,O10683,U8553,P007,2023-04-17,2023-04-16,,,40
OI18805,O12938,U10320,P011,2021-08-23,2021-08-23,,,42
OI52521,O36071,U28721,P011,2021-05-31,2021-06-01,,,42
OI84660,O58329,U46714,P011,2023-02-11,2023-02-13,,,42
OI152800,O105279,U84256,P011,2022-12-01,2022-12-02,,,42
OI166311,O114585,U91650,P007,2020-08-18,2020-08-18,,,40
OI168224,O115886,U92724,P007,2021-01-29,2021-01-26,,,40
OI174830,O120441,U96334,P011,2022-09-13,2022-09-14,,,42
OI30991,O21304,U17009,P011,2023-06-18,2023-06-18,2023-06-23,,42
OI42374,O29155,U23145,P007,2023-06-25,2023-06-25,2023-06-26,,40
OI79441,O54698,U43746,P007,2023-06-24,2023-06-24,2023-06-27,,40
OI83404,O57439,U45984,P011,2020-12-05,2020-12-03,2020-12-08,,42
OI135962,O93785,U75100,P007,2022-12-10,2022-12-10,2022-12-13,,40
OI143483,O98907,U79174,P011,2022-06-10,2022-06-13,2022-06-18,,42
OI21403,O14722,U11819,P011,2022-04-25,2022-04-23,2022-04-27,2022-04-27,42
OI126911,O87545,U70070,P007,2022-12-14,2022-12-10,2022-12-12,2022-12-13,40
OI2705,O1828,U1473,P007,2022-09-13,,,,40
OI143409,O98862,U79138,P011,2023-06-03,,,,42
OI159285,O109770,U87865,P011,2022-12-08,,,,42
OI6273,O4298,U3425,P007,2021-12-23,,,,40
OI43130,O29671,U23589,P011,2022-09-06,,,,42
OI148418,O102307,U81905,P011,2022-11-02,,,,42
OI37878,O26054,U20723,P001,2022-04-03,2022-04-04,,,44
OI71991,O49550,U39599,P001,2022-03-17,2022-03-19,,,44
OI73924,O50879,U40640,P001,2020-09-09,2020-09-10,,,44
OI88403,O60987,U48872,P001,2021-01-29,2021-01-31,,,44
OI117345,O80966,U64687,P007,2023-05-02,2023-05-03,,,40
OI119551,O82481,U65872,P001,2023-04-01,2023-04-03,,,44
OI121452,O83799,U66929,P004,2022-11-07,2022-11-08,,,25
OI163440,O112642,U90107,P001,2021-02-12,2021-02-11,,,44
OI12584,O8643,U6915,P007,2023-01-22,2023-01-23,2023-01-24,,40
OI27754,O19064,U15178,P001,2023-05-14,2023-05-15,2023-05-17,,44
OI52959,O36384,U28960,P001,2022-03-27,2022-03-28,2022-03-29,,44
OI62636,O43063,U34362,P004,2021-10-01,2021-09-30,2021-10-05,,25
OI73529,O50619,U40440,P001,2022-07-27,2022-07-29,2022-07-31,,44
OI114341,O78863,U63037,P001,2022-03-29,2022-03-29,2022-04-02,,44
OI116122,O80103,U64013,P004,2022-02-09,2022-02-09,2022-02-12,,25
OI123309,O85053,U67974,P007,2023-04-07,2023-04-09,2023-04-12,,40
OI123769,O85374,U68274,P007,2022-11-11,2022-11-11,2022-11-14,,40
OI127973,O88298,U70692,P007,2023-05-28,2023-05-30,2023-06-03,,40
OI159884,O110181,U88188,P001,2022-05-19,2022-05-19,2022-05-19,,44
OI169314,O116612,U93297,P001,2021-04-19,2021-04-17,2021-04-20,,44
OI7050,O4821,U3847,P001,2023-05-07,2023-05-10,2023-05-13,2023-05-14,44
OI59831,O41122,U32767,P004,2023-04-24,2023-04-25,2023-04-26,2023-04-29,25
OI60168,O41370,U32971,P004,2023-06-01,2023-06-02,2023-06-06,2023-06-08,25
OI132079,O91118,U72915,P004,2023-03-12,2023-03-10,2023-03-13,2023-03-16,25
OI48535,O33397,U26583,P004,2022-11-05,,,,25
OI91000,O62764,U50275,P004,2022-12-26,,,,25
OI108586,O74906,U59966,P004,2023-06-05,,,,25
OI115799,O79862,U63825,P001,2022-07-17,,,,44
OI159901,O110195,U88201,P001,2023-01-27,,,,44
OI176495,O121608,U97294,P007,2020-11-23,,,,40
OI3808,O2599,U2071,P004,2022-06-11,,,,25
OI24305,O16725,U13365,P004,2023-01-31,,,,25
OI28088,O19294,U15383,P001,2023-05-31,,,,44
OI29509,O20265,U16190,P007,2023-03-27,,,,40
OI34660,O23833,U18984,P004,2022-03-11,,,,25
OI37374,O25679,U20428,P004,2023-01-26,,,,25
OI44961,O30927,U24625,P004,2023-04-10,,,,25
OI56810,O39030,U31085,P004,2021-09-25,,,,25
OI62787,O43172,U34440,P007,2022-01-28,,,,40
OI68423,O47146,U37645,P004,2021-10-01,,,,25
OI94522,O65216,U52222,P004,2022-11-22,,,,25
OI99896,O68867,U55140,P007,2022-11-18,,,,40
OI165331,O113903,U91096,P004,2023-03-19,,,,25
OI165950,O114331,U91448,P004,2022-03-14,,,,25
OI1757,O1188,U952,P003,2023-06-27,2023-06-26,,,46
OI84573,O58268,U46678,P003,2022-06-02,2022-06-02,,,46
OI166989,O115038,U92014,P003,2020-05-22,2020-05-24,,,46
OI178877,O123256,U98606,P003,2023-05-29,2023-06-01,,,46
OI73247,O50420,U40289,P003,2021-11-13,2021-11-14,2021-11-17,,46
OI177169,O122070,U97672,P003,2023-04-22,,,,46
OI10079,O6896,U5554,P004,2021-12-11,2021-12-10,,,25
OI23134,O15904,U12747,P007,2023-05-26,2023-05-23,,,40
OI65212,O44868,U35834,P004,2022-10-31,2022-11-02,,,25
OI71248,O49029,U39182,P006,2021-04-29,2021-05-01,,,35
OI85004,O58578,U46928,P004,2023-05-21,2023-05-22,,,25
OI98397,O67875,U54344,P006,2022-12-25,2022-12-25,,,35
OI101050,O69649,U55783,P004,2023-03-15,2023-03-16,,,25
OI138897,O95775,U76703,P010,2022-01-24,2022-01-25,,,48
OI179185,O123466,U98788,P007,2021-04-18,2021-04-21,,,40
OI181129,O124809,U99849,P004,2023-04-26,2023-04-27,,,25
OI23089,O15877,U12730,P007,2023-01-19,2023-01-17,2023-01-20,,40
OI32808,O22565,U17987,P007,2023-05-16,2023-05-13,2023-05-18,,40
OI60457,O41567,U33129,P007,2021-09-02,2021-09-03,2021-09-05,,40
OI79791,O54947,U43935,P004,2023-06-27,2023-06-28,2023-07-03,,25
OI85033,O58599,U46955,P007,2023-01-21,2023-01-23,2023-01-23,,40
OI110621,O76298,U61072,P004,2023-03-08,2023-03-06,2023-03-07,,25
OI119735,O82602,U65963,P004,2023-04-24,2023-04-25,2023-04-29,,25
OI11699,O8048,U6466,P010,2022-10-08,2022-10-06,2022-10-07,2022-10-09,48
OI43614,O29997,U23864,P009,2022-11-03,2022-11-06,2022-11-09,2022-11-11,30
OI92172,O63571,U50900,P001,2022-11-27,2022-11-28,2022-12-03,2022-12-04,48
OI103656,O71511,U57272,P001,2023-05-24,2023-05-24,2023-05-26,2023-05-29,48
OI104701,O72239,U57856,P006,2023-03-04,2023-03-06,2023-03-11,2023-03-12,35
OI28585,O19635,U15653,P004,2023-04-30,,,,25
OI63116,O43403,U34622,P004,2023-04-06,,,,25
OI162813,O112220,U89771,P004,2023-06-24,,,,25
OI172919,O119084,U95255,P007,2023-06-29,,,,40
OI180127,O124100,U99291,P004,2022-09-24,,,,25
OI6802,O4644,U3705,P001,2022-12-07,,,,48
OI94950,O65516,U52443,P006,2022-08-28,,,,35
OI95566,O65927,U52755,P006,2022-06-02,,,,35
OI122591,O84571,U67588,P006,2022-12-01,,,,35
OI133767,O92293,U73913,P006,2023-02-03,,,,35
OI155483,O107125,U85741,P004,2021-12-07,,,,25
OI607,O404,U312,P007,2022-12-26,2022-12-28,,,40
OI29198,O20057,U16017,P005,2020-09-22,2020-09-23,,,30
OI30777,O21160,U16894,P005,2022-07-03,2022-07-03,,,30
OI41914,O28859,U22920,P011,2022-05-25,2022-05-25,,,50
OI43733,O30072,U23939,P007,2023-01-08,2023-01-07,,,40
OI47101,O32408,U25782,P005,2022-12-26,2022-12-27,,,30
OI49612,O34123,U27166,P002,2020-07-29,2020-07-28,,,50
OI52844,O36297,U28893,P003,2023-02-16,2023-02-17,,,50
OI59685,O41023,U32679,P008,2022-05-07,2022-05-05,,,40
OI63761,O43837,U34992,P011,2022-11-02,2022-11-04,,,50
OI63811,O43870,U35016,P011,2021-09-12,2021-09-10,,,50
OI93496,O64493,U51633,P005,2023-04-19,2023-04-20,,,30
OI98233,O67762,U54251,P011,2022-11-02,2022-11-02,,,50
OI100979,O69603,U55752,P003,2023-04-08,2023-04-10,,,50
OI101600,O70048,U56098,P005,2019-12-22,2019-12-22,,,30
OI104170,O71871,U57572,P011,2022-01-05,2022-01-06,,,50
OI106380,O73398,U58785,P008,2022-10-31,2022-11-01,,,40
OI112311,O77482,U61977,P005,2022-09-27,2022-09-30,,,30
OI126527,O87274,U69876,P002,2021-09-30,2021-09-28,,,50
OI128021,O88328,U70718,P002,2023-06-21,2023-06-22,,,50
OI146768,O101165,U80988,P003,2022-01-06,2022-01-08,,,50
OI178629,O123082,U98464,P002,2023-04-26,2023-04-28,,,50
OI179274,O123520,U98830,P003,2022-05-06,2022-05-03,,,50
OI4596,O3133,U2503,P002,2022-07-09,2022-07-12,2022-07-13,,50
OI6003,O4108,U3283,P007,2021-12-30,2022-01-01,2022-01-06,,40
OI7516,O5156,U4160,P007,2022-05-18,2022-05-19,2022-05-24,,40
OI7769,O5314,U4284,P008,2023-01-19,2023-01-17,2023-01-21,,40
OI14539,O10033,U8073,P011,2021-07-22,2021-07-21,2021-07-25,,50
OI16726,O11525,U9194,P007,2022-09-23,2022-09-25,2022-09-27,,40
OI30856,O21212,U16937,P005,2023-03-09,2023-03-10,2023-03-15,,30
OI58411,O40147,U31976,P003,2019-07-02,2019-07-02,2019-07-04,,50
OI72521,O49906,U39893,P005,2022-05-04,2022-05-05,2022-05-07,,30
OI96242,O66410,U53132,P005,2022-08-06,2022-08-06,2022-08-08,,30
OI112806,O77814,U62228,P005,2022-12-06,2022-12-07,2022-12-10,,30
OI123337,O85073,U67996,P008,2022-10-28,2022-10-29,2022-11-02,,40
OI128498,O88653,U70974,P005,2021-09-17,2021-09-14,2021-09-19,,30
OI130419,O89993,U72026,P011,2023-06-14,2023-06-17,2023-06-19,,50
OI134096,O92523,U74085,P011,2019-11-21,2019-11-20,2019-11-23,,50
OI138615,O95593,U76560,P002,2021-06-26,2021-06-26,2021-06-30,,50
OI139267,O96045,U76913,P002,2020-07-26,2020-07-27,2020-07-28,,50
OI162080,O111695,U89367,P005,2022-11-04,2022-11-05,2022-11-05,,30
OI5568,O3808,U3039,P002,2023-02-26,2023-02-28,2023-03-02,2023-03-03,50
OI22405,O15414,U12368,P007,2022-12-24,2022-12-23,2022-12-23,2022-12-25,40
OI80157,O55219,U44141,P010,2022-11-02,2022-11-04,2022-11-08,2022-11-09,50
OI139827,O96396,U77180,P003,2022-09-06,2022-09-02,2022-09-07,2022-09-09,50
OI153383,O105681,U84562,P005,2022-11-06,2022-11-08,2022-11-08,2022-11-09,30
OI9649,O6600,U5319,P010,2022-07-13,,,,50
OI33585,O23099,U18411,P007,2022-03-04,,,,40
OI41381,O28481,U22636,P002,2023-01-19,,,,50
OI49734,O34192,U27218,P010,2020-11-02,,,,50
OI65069,O44765,U35748,P008,2023-01-08,,,,40
OI71584,O49266,U39367,P002,2023-06-17,,,,50
OI73104,O50316,U40211,P002,2021-12-17,,,,50
OI137591,O94905,U75975,P011,2022-04-30,,,,50
OI159287,O109770,U87865,P011,2022-12-09,,,,50
OI163919,O112950,U90350,P002,2023-03-22,,,,50
OI166377,O114633,U91686,P011,2023-02-25,,,,50
OI25841,O17762,U14159,P010,2023-06-22,,,,50
OI25843,O17763,U14160,P005,2021-07-29,,,,30
OI29485,O20250,U16180,P007,2020-02-10,,,,40
OI36557,O25129,U19991,P011,2022-06-18,,,,50
OI38561,O26531,U21112,P005,2023-05-11,,,,30
OI44666,O30734,U24469,P005,2020-07-07,,,,30
OI56619,O38910,U30990,P011,2022-11-20,,,,50
OI65540,O45113,U36021,P011,2023-04-12,,,,50
OI77535,O53379,U42649,P007,2023-05-31,,,,40
OI79616,O54820,U43833,P005,2023-06-28,,,,30
OI87355,O60243,U48261,P005,2023-06-27,,,,30
OI105357,O72689,U58209,P008,2023-05-03,,,,40
OI119473,O82422,U65825,P005,2022-11-07,,,,30
OI141430,O97492,U78050,P007,2023-05-26,,,,40
OI145124,O100040,U80087,P010,2022-11-03,,,,50
OI163897,O112934,U90342,P011,2022-08-27,,,,50
OI178840,O123228,U98588,P005,2021-03-09,,,,30
OI25790,O17726,U14132,P006,2022-01-21,2022-01-22,,,35
OI35136,O24177,U19260,P006,2022-11-02,2022-11-04,,,35
OI56532,O38849,U30942,P006,2022-05-03,2022-05-04,,,35
OI57401,O39423,U31379,P010,2023-06-21,2023-06-19,,,52
OI58970,O40539,U32289,P006,2022-08-10,2022-08-12,,,35
OI59982,O41232,U32862,P007,2023-06-15,2023-06-16,,,40
OI77388,O53278,U42571,P007,2022-08-04,2022-08-04,,,40
OI81509,O56144,U44936,P008,2022-11-16,2022-11-17,,,40
